text,term_true,cat_true,pol_true,analysis
"we put in our order and although we ordered 4 appetizers , the food did n ' t arrive until 45 minutes later . . . with our main course .",['SERVICE'],['GENERAL'],['0'],"[{'category': 'Service', 'aspect': 'Ordering', 'segment': ""we put in our order and although we ordered 4 appetizers, the food did n't arrive until 45 minutes later"", 'sentiment': 'negative'}, {'category': 'Service', 'aspect': 'Timeliness', 'segment': ""the food did n't arrive until 45 minutes later"", 'sentiment': 'negative'}]"
um so now what are appetizers for ? ? ?,['SERVICE'],['GENERAL'],['0'],[]
oh i forgot to mention that they do n ' t have bread service .,['SERVICE'],['GENERAL'],['0'],"[{'category': 'Style_Options', 'aspect': 'Bread', 'segment': ""they do n ' t have bread service"", 'sentiment': 'negative'}]"
"my wife also ordered a teapot of hot water ( she had a sore throat ) and i guess that since it was only water , it was n ' t a priority for them to actually bring it .",['SERVICE'],['GENERAL'],['0'],"[{'category': 'Service', 'aspect': 'Teapot', 'segment': ""my wife also ordered a teapot of hot water ( she had a sore throat ) and i guess that since it was only water , it was n ' t a priority for them to actually bring it"", 'sentiment': 'negative'}]"
"in other words , if they are n ' t making $ $ off of you then you do n ' t rate high on their ' service scale ' .",['SERVICE'],['GENERAL'],['0'],"[{'category': 'Quality', 'aspect': 'Service', 'segment': ""if they are n ' t making $ $ off of you then you do n ' t rate high on their ' service scale ' "", 'sentiment': 'negative'}]"
its great if you spent the day there and did n ' t want to drive to eat .,['LOCATION'],['GENERAL'],['2'],[]
"parking is reasonably good , they have their own lot and you can park in the park nearby .",['RESTAURANT'],['MISCELLANEOUS'],['2'],[]
always good .,['RESTAURANT'],['GENERAL'],['2'],"[{'category': 'General', 'aspect': 'Restaurant', 'segment': 'always good', 'sentiment': 'positive'}]"
6pm on a sat before a broadway play and we were quickly seated and served .,['SERVICE'],['GENERAL'],['2'],"[{'category': 'Service', 'aspect': 'Seating', 'segment': 'we were quickly seated', 'sentiment': 'positive'}, {'category': 'Service', 'aspect': 'Serving', 'segment': 'and served', 'sentiment': 'positive'}]"
"as part of a small party of four , our food was dropped off without comment ;",['SERVICE'],['GENERAL'],['0'],"[{'category': 'Service', 'aspect': 'Food', 'segment': 'our food was dropped off without comment', 'sentiment': 'negative'}, {'category': 'Quality', 'aspect': 'Food', 'segment': 'it was cold and not very good', 'sentiment': 'negative'}]"
any further needs we may have had could not have been met since no one stopped by the table .,['SERVICE'],['GENERAL'],['0'],"[{'category': 'Service', 'aspect': 'Stopped by the table', 'segment': 'no one stopped by the table', 'sentiment': 'negative'}]"
"when we finally were able to flag someone down , it was someone entirely different from the person who had dropped off the food , who was also not the same person who had taken our order .",['SERVICE'],['GENERAL'],['0'],"[{'category': 'Service', 'aspect': 'Flag Someone Down', 'segment': 'when we finally were able to flag someone down', 'sentiment': 'positive'}, {'category': 'Service', 'aspect': 'Dropped Off the Food', 'segment': 'it was someone entirely different from the person who had dropped off the food', 'sentiment': 'negative'}, {'category': 'Service', 'aspect': 'Took Our Order', 'segment': 'who was also not the same person who had taken our order', 'sentiment': 'negative'}]"
a brief conversation with the manager at the end of the meal was the greatest disappointment - - to say we had been ` ` blown off ' ' would be an understatement .,['SERVICE'],['GENERAL'],['0'],"[{'category': 'Manager', 'aspect': 'Conversation', 'segment': 'a brief conversation with the manager at the end of the meal', 'sentiment': 'negative'}, {'category': 'Manager', 'aspect': 'Blown Off', 'segment': ""to say we had been ` ` blown off ' ' would be an understatement"", 'sentiment': 'negative'}]"
"the manager continually interrupted with ` ` is there anything else i can do for you ? ` ` , a strange comment because she had hardly listened , let alone responded to our expression of disappointment at our experience .",['SERVICE'],['GENERAL'],['0'],"[{'category': 'Service', 'aspect': 'Manager', 'segment': 'the manager continually interrupted with ` ` is there anything else i can do for you ? ` ` , a strange comment because she had hardly listened , let alone responded to our expression of disappointment at our experience . ', 'sentiment': 'negative'}]"
"she promised to speak to the waitress who had flown off in a rage , but we could hardly take her promise seriously , seeing as she had n ' t bothered to get the waitresses name .",['SERVICE'],['GENERAL'],['0'],"[{'category': 'Service', 'aspect': 'Waitress', 'segment': 'The waitress had flown off in a rage', 'sentiment': 'negative'}, {'category': 'Service', 'aspect': 'Promise', 'segment': ""She had n't bothered to get the waitress's name"", 'sentiment': 'negative'}]"
"in short , schooner or later could n ' t have cared less about our being at their establishment .",['SERVICE'],['GENERAL'],['0'],"[{'category': 'Quality', 'aspect': 'Service', 'segment': ""in short , schooner or later could n ' t have cared less about our being at their establishment"", 'sentiment': 'negative'}]"
you are with a hot date and he / she has an urge for sushi . . . then this might be the place .,['FOOD'],['QUALITY'],['2'],"[{'category': 'Style_Options', 'aspect': 'Sushi', 'segment': 'he / she has an urge for sushi', 'sentiment': 'positive'}, {'category': 'General', 'aspect': 'Place', 'segment': 'then this might be the place', 'sentiment': 'positive'}]"
and they give good quantity for the price .,"['FOOD', 'FOOD']","['STYLE_OPTIONS', 'PRICES']","['2', '2']","[{'category': 'Value', 'aspect': 'Price', 'segment': 'and they give good quantity for the price', 'sentiment': 'positive'}]"
we were only in seattle for one night and i ' m so glad we picked rays for dinner !,['RESTAURANT'],['GENERAL'],['2'],"[{'category': 'General', 'aspect': 'Seattle', 'segment': 'we were only in seattle for one night', 'sentiment': 'negative'}, {'category': 'General', 'aspect': 'Dinner', 'segment': ""I'm so glad we picked Rays for dinner"", 'sentiment': 'positive'}]"
this is the case at this gem .,['RESTAURANT'],['GENERAL'],['2'],[]
you ca n ' t go wrong here .,['RESTAURANT'],['GENERAL'],['2'],"[{'category': 'General', 'aspect': 'Restaurant', 'segment': ""you ca n't go wrong here"", 'sentiment': 'positive'}]"
"seriously , you ca n ' t go wrong , if it is unpretentious local fun you seek .",['AMBIENCE'],['GENERAL'],['2'],"[{'category': 'Recommendation', 'aspect': '', 'segment': ""seriously, you can't go wrong"", 'sentiment': 'positive'}, {'category': 'Atmosphere', 'aspect': '', 'segment': 'if it is unpretentious local fun you seek', 'sentiment': 'positive'}]"
my mouth felt very dry afterwards and i had that signature ? msg ? taste lingering in my throat after i left the restaurant .,['FOOD'],['QUALITY'],['0'],"[{'category': 'Quality', 'aspect': 'Restaurant', 'segment': 'my mouth felt very dry afterwards and i had that signature ? msg ? taste lingering in my throat after i left the restaurant', 'sentiment': 'negative'}]"
they came in their own nifty take out box and with some homemade frosting ; very light and not - too - sweet .,"['FOOD', 'FOOD']","['QUALITY', 'QUALITY']","['2', '2']","[{'category': 'Style_Options', 'aspect': 'Take Out Box', 'segment': 'they came in their own nifty take out box', 'sentiment': 'positive'}, {'category': 'Quality', 'aspect': 'Frosting', 'segment': 'with some homemade frosting', 'sentiment': 'positive'}, {'category': 'Taste', 'aspect': 'Cupcakes', 'segment': 'very light and not - too - sweet', 'sentiment': 'positive'}]"
"the dinner only took us about an hour and the prices were alright for the strip , almost $ 50 / pp after tax and tip ( about average ) .","['RESTAURANT', 'SERVICE']","['PRICES', 'GENERAL']","['1', '2']","[{'category': 'Duration', 'aspect': 'Dinner', 'segment': 'the dinner only took us about an hour', 'sentiment': 'positive'}, {'category': 'Price', 'aspect': 'Dinner', 'segment': 'the prices were alright for the strip, almost $50/pp after tax and tip (about average)', 'sentiment': 'positive'}]"
just remember to dress a little urban - chic so you don ? t look too far out of place .,['RESTAURANT'],['MISCELLANEOUS'],['1'],"[{'category': 'Dress code', 'aspect': 'Clothing', 'segment': 'just remember to dress a little urban - chic so you don ? t look too far out of place', 'sentiment': 'positive'}]"
very good !,['RESTAURANT'],['GENERAL'],['2'],"[{'category': 'General', 'aspect': 'Restaurant', 'segment': 'very good', 'sentiment': 'positive'}]"
overpriced,['RESTAURANT'],['PRICES'],['0'],"[{'category': 'Value', 'aspect': 'Price', 'segment': 'overpriced', 'sentiment': 'negative'}]"
waited 35 minutes for a table for 8 which was ok for such a big crowd .,['SERVICE'],['GENERAL'],['1'],"[{'category': 'Wait_Time', 'aspect': 'Table', 'segment': 'waited 35 minutes for a table for 8', 'sentiment': 'negative'}, {'category': 'Crowds', 'aspect': 'Crowds', 'segment': 'which was ok for such a big crowd', 'sentiment': 'positive'}]"
not sure if i would go back .,['RESTAURANT'],['GENERAL'],['0'],"[{'category': 'General', 'aspect': 'Restaurant', 'segment': 'not sure if i would go back', 'sentiment': 'negative'}]"
"in fact , many want to return a second time during their visit .",['RESTAURANT'],['GENERAL'],['2'],"[{'category': 'Fact', 'aspect': 'Many people', 'segment': 'in fact, many people want to return a second time during their visit', 'sentiment': 'positive'}]"
"they are n ' t the most talkative , but everytime i ' ve been there they have been very busy , which probably accounts for the lack of conversation .",['SERVICE'],['GENERAL'],['1'],"[{'category': 'Service', 'aspect': 'Staff', 'segment': ""they are n't the most talkative"", 'sentiment': 'negative'}, {'category': 'Service', 'aspect': 'Staff', 'segment': ""but everytime i've been there they have been very busy"", 'sentiment': 'positive'}]"
it ' s just the right size for the menu .,['RESTAURANT'],['MISCELLANEOUS'],['2'],"[{'category': 'Size', 'aspect': 'Menu', 'segment': ""it ' s just the right size for the menu"", 'sentiment': 'positive'}]"
excellent,['RESTAURANT'],['GENERAL'],['2'],[]
you never feel icky and stuffed after you eat there .,['FOOD'],['QUALITY'],['2'],"[{'category': 'Quality', 'aspect': 'Food', 'segment': 'you never feel icky and stuffed after you eat there', 'sentiment': 'positive'}]"
the pizza ' s are light and scrumptious .,"['FOOD', 'FOOD']","['QUALITY', 'QUALITY']","['2', '2']","[{'category': 'Quality', 'aspect': 'Pizza', 'segment': ""The pizza's are light and scrumptious"", 'sentiment': 'positive'}]"
worth the wait,['RESTAURANT'],['GENERAL'],['2'],[]
"– had to wait thirty minutes to get in the door on a tuesday morning , but it was so worth it .","['RESTAURANT', 'RESTAURANT']","['MISCELLANEOUS', 'GENERAL']","['0', '2']","[{'category': 'Wait_Time', 'aspect': 'Time', 'segment': 'had to wait thirty minutes to get in the door on a tuesday morning', 'sentiment': 'negative'}, {'category': 'Food', 'aspect': 'Quality', 'segment': 'but it was so worth it', 'sentiment': 'positive'}]"
"go with some friends , wait the half hour or so with a cup of joe , and enjoy more than your average breakfast .","['RESTAURANT', 'FOOD']","['GENERAL', 'QUALITY']","['2', '2']",[]
i do n ' t know why anyone would want to write a great review about this place .,['RESTAURANT'],['GENERAL'],['0'],"[{'category': 'General', 'aspect': 'Place', 'segment': ""i do n ' t know why anyone would want to write a great review about this place"", 'sentiment': 'negative'}]"
donot go !,['RESTAURANT'],['GENERAL'],['0'],[]
delicious,['FOOD'],['QUALITY'],['2'],[]
we waited for an hour to be seated .,['SERVICE'],['GENERAL'],['0'],"[{'category': 'Service', 'aspect': 'Seating', 'segment': 'we waited for an hour to be seated', 'sentiment': 'negative'}]"
it was worth the wait .,['RESTAURANT'],['GENERAL'],['2'],"[{'category': 'Wait', 'aspect': 'Wait', 'segment': 'it was worth the wait', 'sentiment': 'positive'}]"
plan on waiting 30 - 70 minutes .,['SERVICE'],['GENERAL'],['1'],"[{'category': 'Wait_Time', 'aspect': 'Wait Time', 'segment': 'plan on waiting 30 - 70 minutes', 'sentiment': 'negative'}]"
will definitely be back .,['RESTAURANT'],['GENERAL'],['2'],"[{'category': 'General', 'aspect': 'Restaurant', 'segment': 'will definitely be back', 'sentiment': 'positive'}]"
delicious . . . !,['FOOD'],['QUALITY'],['2'],"[{'category': 'Quality', 'aspect': 'Food', 'segment': 'delicious', 'sentiment': 'positive'}]"
delectable,['FOOD'],['QUALITY'],['2'],[]
"once you ' re inside , the real experience begins .",['RESTAURANT'],['GENERAL'],['2'],"[{'category': 'Experience', 'aspect': 'Real Experience', 'segment': ""once you ' re inside , the real experience begins"", 'sentiment': 'positive'}]"
i probably would n ' t go back though ' cuz i do n ' t know if it ' s worth it .,['RESTAURANT'],['GENERAL'],['0'],"[{'category': 'General', 'aspect': 'Restaurant', 'segment': ""i probably would n't go back though"", 'sentiment': 'negative'}, {'category': 'Value', 'aspect': 'Restaurant', 'segment': ""i don't know if it's worth it"", 'sentiment': 'negative'}]"
maybe i ' ll go back once more many years from now when i ' ve forgotten i went there already .,['RESTAURANT'],['GENERAL'],['0'],"[{'category': 'Probability', 'aspect': 'Return', 'segment': ""maybe i ' ll go back once more many years from now when i ' ve forgotten i went there already"", 'sentiment': 'neutral'}]"
sit in the balcony,['AMBIENCE'],['GENERAL'],['1'],[]
– not bad .,['RESTAURANT'],['GENERAL'],['1'],[]
although the service could be improved considering the money you put in .,"['RESTAURANT', 'SERVICE']","['PRICES', 'GENERAL']","['0', '0']","[{'category': 'Service', 'aspect': 'Service', 'segment': 'although the service could be improved', 'sentiment': 'negative'}, {'category': 'Value', 'aspect': 'Money', 'segment': 'considering the money you put in', 'sentiment': 'negative'}]"
our drinks kept coming but our server came by a couple times .,"['SERVICE', 'SERVICE']","['GENERAL', 'GENERAL']","['2', '0']","[{'category': 'Service', 'aspect': 'Server', 'segment': 'our server came by a couple times', 'sentiment': 'positive'}, {'category': 'Quality', 'aspect': 'Drinks', 'segment': 'our drinks kept coming', 'sentiment': 'positive'}]"
"should check - up on us more frequently , do n ' t you think ?",['SERVICE'],['GENERAL'],['0'],[]
the most pleasant surprise was the check that did not exceed my expectations as it always happens in most of the places .,['RESTAURANT'],['PRICES'],['2'],"[{'category': 'Price', 'aspect': 'Check', 'segment': 'the check that did not exceed my expectations', 'sentiment': 'positive'}]"
i felt ackward and next time went to the casino bathroom .,['RESTAURANT'],['MISCELLANEOUS'],['0'],"[{'category': 'Feelings', 'aspect': 'self', 'segment': 'I felt awkward', 'sentiment': 'negative'}, {'category': 'Activity', 'aspect': 'going to the casino bathroom', 'segment': 'next time went to the casino bathroom', 'sentiment': 'positive'}]"
this place rocks ! !,['RESTAURANT'],['GENERAL'],['2'],"[{'category': 'General', 'aspect': 'Place', 'segment': 'this place rocks', 'sentiment': 'positive'}]"
"the chips and salsa are so yummy , and the prices are fabulous .","['FOOD', 'FOOD', 'RESTAURANT']","['QUALITY', 'QUALITY', 'PRICES']","['2', '2', '2']","[{'category': 'Quality', 'aspect': 'Chips and Salsa', 'segment': 'The chips and salsa are so yummy', 'sentiment': 'positive'}, {'category': 'Price', 'aspect': 'Prices', 'segment': 'The prices are fabulous', 'sentiment': 'positive'}]"
"the atmosphere is aspiring , and the decor is festive and amazing . .","['AMBIENCE', 'AMBIENCE', 'AMBIENCE']","['GENERAL', 'GENERAL', 'GENERAL']","['2', '2', '2']","[{'category': 'Atmosphere', 'aspect': 'Atmosphere', 'segment': 'the atmosphere is aspiring', 'sentiment': 'positive'}, {'category': 'Decor', 'aspect': 'Decor', 'segment': 'the decor is festive and amazing', 'sentiment': 'positive'}]"
insultingly overpriced,['RESTAURANT'],['PRICES'],['0'],[]
#NAME?,['SERVICE'],['GENERAL'],['1'],[]
to their credit they removed the dish from the check ; but no manager stopped by to ask what the problem was .,"['SERVICE', 'SERVICE']","['GENERAL', 'GENERAL']","['0', '2']","[{'category': 'Quality', 'aspect': 'Dish', 'segment': 'to their credit they removed the dish from the check', 'sentiment': 'negative'}, {'category': 'Service', 'aspect': 'Manager', 'segment': 'but no manager stopped by to ask what the problem was', 'sentiment': 'negative'}]"
two rascally kids were seated near us for the first part of our dinner . . . they were replaced by a delightful preteen who pretended to gag every time seafood was mentioned at her table .,['RESTAURANT'],['MISCELLANEOUS'],['0'],"[{'category': 'Atmosphere', 'aspect': 'Kids', 'segment': 'two rascally kids were seated near us for the first part of our dinner', 'sentiment': 'negative'}, {'category': 'Atmosphere', 'aspect': 'Preteen', 'segment': 'they were replaced by a delightful preteen who pretended to gag every time seafood was mentioned at her table', 'sentiment': 'positive'}]"
"all considered , i have to say that ray ' s boathouse is deserving of its title as a seattle institution .",['RESTAURANT'],['GENERAL'],['2'],"[{'category': 'General', 'aspect': 'Restaurant', 'segment': ""all considered, I have to say that Ray's Boathouse is deserving of its title as a Seattle institution"", 'sentiment': 'positive'}]"
