text,term_true,cat_true,pol_true,analysis,term,cat,pol,seg
"your a sushi fan , you love expertly cut fish , great sake , a killer soho location , and of course : salmon , tuna , fluke , yellow tail , cod , mackeral , jellyfish , sea urchin , shrimp , lobster , sea bream , trout , milk fish , blue fin tuna , eel , crab , sardine , monk fish , roe , scallop , oysters , and a varity of toro .","['FOOD', 'FOOD', 'DRINKS', 'LOCATION', 'FOOD', 'FOOD', 'FOOD', 'FOOD', 'FOOD', 'FOOD', 'FOOD', 'FOOD', 'FOOD', 'FOOD', 'FOOD', 'FOOD', 'FOOD', 'FOOD', 'FOOD', 'FOOD', 'FOOD', 'FOOD', 'FOOD', 'FOOD', 'FOOD', 'FOOD']","['QUALITY', 'STYLE_OPTIONS', 'QUALITY', 'GENERAL', 'QUALITY', 'QUALITY', 'QUALITY', 'QUALITY', 'QUALITY', 'QUALITY', 'QUALITY', 'QUALITY', 'QUALITY', 'QUALITY', 'QUALITY', 'QUALITY', 'QUALITY', 'QUALITY', 'QUALITY', 'QUALITY', 'QUALITY', 'QUALITY', 'QUALITY', 'QUALITY', 'QUALITY', 'STYLE_OPTIONS']","['2', '2', '2', '2', '2', '2', '2', '2', '2', '2', '2', '2', '2', '2', '2', '2', '2', '2', '2', '2', '2', '2', '2', '2', '2', '2']","[{'category': 'Style_Options', 'aspect': 'Food', 'segment': 'sushi', 'sentiment': 'positive', 'review_id': 197}, {'category': 'Quality', 'aspect': 'Food', 'segment': 'expertly cut fish', 'sentiment': 'positive', 'review_id': 197}, {'category': 'Style_Options', 'aspect': 'Drinks', 'segment': 'great sake', 'sentiment': 'positive', 'review_id': 197}, {'category': 'General', 'aspect': 'Location', 'segment': 'killer soho location', 'sentiment': 'positive', 'review_id': 197}, {'category': 'Style_Options', 'aspect': 'Food', 'segment': 'salmon , tuna , fluke , yellow tail , cod , mackeral , jellyfish , sea urchin , shrimp , lobster , sea bream , trout , milk fish , blue fin tuna , eel , crab , sardine , monk fish , roe , scallop , oysters , and a varity of toro', 'sentiment': 'positive', 'review_id': 197}]","['Food', 'Food', 'Drinks', 'Location', 'Food']","['Style_Options', 'Quality', 'Style_Options', 'General', 'Style_Options']","[2, 2, 2, 2, 2]","['sushi', 'expertly cut fish', 'great sake', 'killer soho location', 'salmon , tuna , fluke , yellow tail , cod , mackeral , jellyfish , sea urchin , shrimp , lobster , sea bream , trout , milk fish , blue fin tuna , eel , crab , sardine , monk fish , roe , scallop , oysters , and a varity of toro']"
"there is only one place on the east coast that has it all , plus a lot more .",['RESTAURANT'],['GENERAL'],['2'],"[{'category': 'General', 'aspect': 'Restaurant', 'segment': 'there is only one place on the east coast that has it all , plus a lot more', 'sentiment': 'positive', 'review_id': 198}]",['Restaurant'],['General'],[2],"['there is only one place on the east coast that has it all , plus a lot more']"
bring your cell phone cause you may have to wait to get into the best sushi restaurant in the world : blue ribbon sushi .,['RESTAURANT'],['GENERAL'],['2'],"[{'category': 'General', 'aspect': 'Restaurant', 'segment': 'bring your cell phone cause you may have to wait to get into the best sushi restaurant in the world : blue ribbon sushi', 'sentiment': 'negative', 'review_id': 199}]",['Restaurant'],['General'],[0],['bring your cell phone cause you may have to wait to get into the best sushi restaurant in the world : blue ribbon sushi']
"hands down , the best tuna i have ever had .",['FOOD'],['QUALITY'],['2'],"[{'category': 'Quality', 'aspect': 'Food', 'segment': 'the best tuna i have ever had', 'sentiment': 'positive', 'review_id': 200}]",['Food'],['Quality'],[2],['the best tuna i have ever had']
blue ribbon lives up to it ' s fantastic reputation .,['RESTAURANT'],['GENERAL'],['2'],"[{'category': 'General', 'aspect': 'Restaurant', 'segment': ""blue ribbon lives up to it ' s fantastic reputation"", 'sentiment': 'positive', 'review_id': 201}]",['Restaurant'],['General'],[2],"[""blue ribbon lives up to it ' s fantastic reputation""]"
great value sushi with high quality & nice setting .,"['FOOD', 'FOOD', 'FOOD', 'AMBIENCE']","['PRICES', 'PRICES', 'QUALITY', 'GENERAL']","['2', '2', '2', '2']","[{'category': 'Quality', 'aspect': 'Food', 'segment': 'great value sushi with high quality', 'sentiment': 'positive', 'review_id': 202}, {'category': 'General', 'aspect': 'Ambience', 'segment': 'nice setting', 'sentiment': 'positive', 'review_id': 202}]","['Food', 'Ambience']","['Quality', 'General']","[2, 2]","['great value sushi with high quality', 'nice setting']"
try the chef ' s choice for sushi as the smoked yellowtail was incredible and the rolls were also tasty .,"['FOOD', 'FOOD', 'FOOD']","['QUALITY', 'QUALITY', 'QUALITY']","['2', '2', '2']","[{'category': 'Quality', 'aspect': 'Food', 'segment': ""the chef ' s choice for sushi as the smoked yellowtail was incredible and the rolls were also tasty"", 'sentiment': 'positive', 'review_id': 203}]",['Food'],['Quality'],[2],"[""the chef ' s choice for sushi as the smoked yellowtail was incredible and the rolls were also tasty""]"
poor customer service / poor pizza .,"['SERVICE', 'FOOD']","['GENERAL', 'QUALITY']","['0', '0']","[{'category': 'General', 'aspect': 'Service', 'segment': 'poor customer service', 'sentiment': 'negative', 'review_id': 204}, {'category': 'Quality', 'aspect': 'Food', 'segment': 'poor pizza', 'sentiment': 'negative', 'review_id': 204}]","['Service', 'Food']","['General', 'Quality']","[0, 0]","['poor customer service', 'poor pizza']"
"– as with most restaurants in seattle , mioposto ' s service was bad and the food was overpriced .","['SERVICE', 'FOOD']","['GENERAL', 'PRICES']","['0', '0']","[{'category': 'General', 'aspect': 'Service', 'segment': 'service was bad', 'sentiment': 'negative', 'review_id': 205}, {'category': 'Prices', 'aspect': 'Food', 'segment': 'food was overpriced', 'sentiment': 'negative', 'review_id': 205}]","['Service', 'Food']","['General', 'Prices']","[0, 0]","['service was bad', 'food was overpriced']"
"i know many people have their favorite types of pizza and pizza places , but mioposto ' s pizza lacks quality and good taste .",['FOOD'],['QUALITY'],['0'],"[{'category': 'Quality', 'aspect': 'Food', 'segment': ""mioposto's pizza lacks quality and good taste"", 'sentiment': 'negative', 'review_id': 206}]",['Food'],['Quality'],[0],"[""mioposto's pizza lacks quality and good taste""]"
"to be honest , i ' ve had better frozen pizza .",['FOOD'],['QUALITY'],['0'],"[{'category': 'Quality', 'aspect': 'Food', 'segment': ""i ' ve had better frozen pizza"", 'sentiment': 'negative', 'review_id': 207}]",['Food'],['Quality'],[0],"[""i ' ve had better frozen pizza""]"
the only positive thing about mioposto is the nice location .,"['LOCATION', 'RESTAURANT']","['GENERAL', 'GENERAL']","['2', '0']","[{'category': 'General', 'aspect': 'Location', 'segment': 'the nice location', 'sentiment': 'positive', 'review_id': 208}]",['Location'],['General'],[2],['the nice location']
"i was frankly shocked when i read the bad reviews - this place is fantastic ; it has not let us down in any way , and we ' ve eaten here more than 10 times .",['RESTAURANT'],['GENERAL'],['2'],"[{'category': 'General', 'aspect': 'Restaurant', 'segment': 'this place is fantastic', 'sentiment': 'positive', 'review_id': 209}, {'category': 'General', 'aspect': 'Restaurant', 'segment': 'it has not let us down in any way', 'sentiment': 'positive', 'review_id': 209}]","['Restaurant', 'Restaurant']","['General', 'General']","[2, 2]","['this place is fantastic', 'it has not let us down in any way']"
"the food is fantastic , and the waiting staff has been perfect every single time we ' ve been there .","['FOOD', 'SERVICE']","['QUALITY', 'GENERAL']","['2', '2']","[{'category': 'Quality', 'aspect': 'Food', 'segment': 'the food is fantastic', 'sentiment': 'positive', 'review_id': 210}, {'category': 'General', 'aspect': 'Service', 'segment': ""the waiting staff has been perfect every single time we ' ve been there"", 'sentiment': 'positive', 'review_id': 210}]","['Food', 'Service']","['Quality', 'General']","[2, 2]","['the food is fantastic', ""the waiting staff has been perfect every single time we ' ve been there""]"
"the only problem would be the wait , but we usually just have a drink in the front while waiting .",['SERVICE'],['GENERAL'],['1'],"[{'category': 'General', 'aspect': 'Restaurant', 'segment': 'the only problem would be the wait', 'sentiment': 'negative', 'review_id': 211}, {'category': 'General', 'aspect': 'Restaurant', 'segment': 'we usually just have a drink in the front while waiting', 'sentiment': 'positive', 'review_id': 211}]","['Restaurant', 'Restaurant']","['General', 'General']","[0, 2]","['the only problem would be the wait', 'we usually just have a drink in the front while waiting']"
seabass on lobster risotto was the best .,['FOOD'],['QUALITY'],['2'],"[{'category': 'Quality', 'aspect': 'Food', 'segment': 'seabass on lobster risotto was the best', 'sentiment': 'positive', 'review_id': 212}]",['Food'],['Quality'],[2],['seabass on lobster risotto was the best']
caesar salad was superb .,['FOOD'],['QUALITY'],['2'],"[{'category': 'Quality', 'aspect': 'Food', 'segment': 'caesar salad was superb', 'sentiment': 'positive', 'review_id': 213}]",['Food'],['Quality'],[2],['caesar salad was superb']
great bottle of wine .,['DRINKS'],['QUALITY'],['2'],"[{'category': 'Quality', 'aspect': 'Drinks', 'segment': 'great bottle of wine', 'sentiment': 'positive', 'review_id': 214}]",['Drinks'],['Quality'],[2],['great bottle of wine']
leave room for dessert .,['FOOD'],['QUALITY'],['2'],"[{'category': 'Recommendation', 'aspect': 'Food', 'segment': 'leave room for dessert', 'sentiment': 'positive', 'review_id': 215}]",['Food'],['Recommendation'],[2],['leave room for dessert']
i waited for 10 - 15 minutes for service ordered a beer & was never served again .,['SERVICE'],['GENERAL'],['1'],"[{'category': 'General', 'aspect': 'Service', 'segment': 'i waited for 10 - 15 minutes for service', 'sentiment': 'negative', 'review_id': 216}, {'category': 'General', 'aspect': 'Service', 'segment': 'ordered a beer & was never served again', 'sentiment': 'negative', 'review_id': 216}]","['Service', 'Service']","['General', 'General']","[0, 0]","['i waited for 10 - 15 minutes for service', 'ordered a beer & was never served again']"
"the food was ok , but the service was so poor that the food was cold buy the time everyone in my party was served .","['FOOD', 'SERVICE']","['QUALITY', 'GENERAL']","['1', '0']","[{'category': 'Quality', 'aspect': 'Food', 'segment': 'the food was ok', 'sentiment': 'neutral', 'review_id': 217}, {'category': 'General', 'aspect': 'Service', 'segment': 'the service was so poor that the food was cold', 'sentiment': 'negative', 'review_id': 217}]","['Food', 'Service']","['Quality', 'General']","[1, 0]","['the food was ok', 'the service was so poor that the food was cold']"
avoid the place,['RESTAURANT'],['GENERAL'],['0'],"[{'category': 'Prices', 'aspect': 'Restaurant', 'segment': 'avoid the place if you are on a budget', 'sentiment': 'negative', 'review_id': 218}]",['Restaurant'],['Prices'],[0],['avoid the place if you are on a budget']
when i got there i sat up stairs where the atmosphere was cozy & the service was horrible !,"['AMBIENCE', 'SERVICE']","['GENERAL', 'GENERAL']","['2', '0']","[{'category': 'General', 'aspect': 'Ambience', 'segment': 'atmosphere was cozy', 'sentiment': 'positive', 'review_id': 219}, {'category': 'General', 'aspect': 'Service', 'segment': 'service was horrible', 'sentiment': 'negative', 'review_id': 219}]","['Ambience', 'Service']","['General', 'General']","[2, 0]","['atmosphere was cozy', 'service was horrible']"
we left without ever getting service .,['SERVICE'],['GENERAL'],['0'],"[{'category': 'General', 'aspect': 'Service', 'segment': 'we left without ever getting service', 'sentiment': 'negative', 'review_id': 220}]",['Service'],['General'],[0],['we left without ever getting service']
best crab cakes in town,['FOOD'],['QUALITY'],['2'],"[{'category': 'Quality', 'aspect': 'Food', 'segment': 'best crab cakes in town', 'sentiment': 'positive', 'review_id': 221}]",['Food'],['Quality'],[2],['best crab cakes in town']
– thats a big statement considering i ' ve been pulling crab traps and making the cakes myself since i was about seven - but something about these little devils gets better every time .,['FOOD'],['QUALITY'],['2'],"[{'category': 'Quality', 'aspect': 'Food', 'segment': 'something about these little devils gets better every time', 'sentiment': 'positive', 'review_id': 222}]",['Food'],['Quality'],[2],['something about these little devils gets better every time']
"if you can , come to this place by boat and make it a whole evening .",['RESTAURANT'],['MISCELLANEOUS'],['2'],"[{'category': 'General', 'aspect': 'Restaurant', 'segment': 'come to this place by boat and make it a whole evening', 'sentiment': 'positive', 'review_id': 223}]",['Restaurant'],['General'],[2],['come to this place by boat and make it a whole evening']
"great seasonal fish and seafood , with a classy waterfront setting .","['FOOD', 'FOOD', 'AMBIENCE']","['QUALITY', 'QUALITY', 'GENERAL']","['2', '2', '2']","[{'category': 'Quality', 'aspect': 'Food', 'segment': 'great seasonal fish and seafood', 'sentiment': 'positive', 'review_id': 224}, {'category': 'General', 'aspect': 'Ambience', 'segment': 'classy waterfront setting', 'sentiment': 'positive', 'review_id': 224}]","['Food', 'Ambience']","['Quality', 'General']","[2, 2]","['great seasonal fish and seafood', 'classy waterfront setting']"
"great pizza , poor service","['FOOD', 'SERVICE']","['QUALITY', 'GENERAL']","['2', '0']","[{'category': 'Quality', 'aspect': 'Food', 'segment': 'great pizza', 'sentiment': 'positive', 'review_id': 225}, {'category': 'General', 'aspect': 'Service', 'segment': 'poor service', 'sentiment': 'negative', 'review_id': 225}]","['Food', 'Service']","['Quality', 'General']","[2, 0]","['great pizza', 'poor service']"
"– love their pizza , especially the mushroom pizza .","['FOOD', 'FOOD']","['QUALITY', 'QUALITY']","['2', '2']","[{'category': 'Quality', 'aspect': 'Food', 'segment': 'love their pizza , especially the mushroom pizza', 'sentiment': 'positive', 'review_id': 226}]",['Food'],['Quality'],[2],"['love their pizza , especially the mushroom pizza']"
also love their caeser salad .,['FOOD'],['QUALITY'],['2'],"[{'category': 'Quality', 'aspect': 'Food', 'segment': 'love their caeser salad', 'sentiment': 'positive', 'review_id': 227}]",['Food'],['Quality'],[2],['love their caeser salad']
"prefer to order it and pick it up though because i do n ' t like the servers , one young woman in particular .","['SERVICE', 'SERVICE']","['GENERAL', 'GENERAL']","['0', '0']","[{'category': 'General', 'aspect': 'Service', 'segment': 'one young woman in particular', 'sentiment': 'negative', 'review_id': 228}]",['Service'],['General'],[0],['one young woman in particular']
– this place is famous for their breakfast .,['FOOD'],['QUALITY'],['2'],"[{'category': 'Style_Options', 'aspect': 'Food', 'segment': 'this place is famous for their breakfast', 'sentiment': 'positive', 'review_id': 229}]",['Food'],['Style_Options'],[2],['this place is famous for their breakfast']
